,Astro_ADAMTSL3,Astro_GRIA1,Astro_PLSCR1,Astro_WIF1,EN_L2_3_IT_NTNG1,EN_L2_3_IT_PDGFD,EN_L3_5_IT_1_CUX2,EN_L3_5_IT_1_PLSCR4,EN_L3_5_IT_2_DACH1,EN_L3_5_IT_2_HSPA1A,EN_L3_5_IT_2_MET,EN_L3_5_IT_3,EN_L3_5_IT_3_HSPA1A,EN_L5_6_NP,EN_L5_ET,EN_L6B,EN_L6_CT,EN_L6_CT_HSPA1A,EN_L6_IT_1,EN_L6_IT_1_HSPA1A,EN_L6_IT_2,EN_L6_IT_2_HSPA1A,EN_NF,Endo_IL1R1,Endo_ITIH5,Endo_PCSK5,IN_ADARB2_COL12A1,IN_ADARB2_RAB37,IN_ADARB2_SV2C,IN_ADARB2_SYT10,IN_LAMP5_LHX6,IN_LAMP5_LHX6_HSPA1A,IN_LAMP5_RELN,IN_LAMP5_RELN_HSPA1A,IN_PVALB_ANOS1,IN_PVALB_CHC,IN_PVALB_CHRM2,IN_PVALB_HSPA1A,IN_PVALB_STUM,IN_SST_EDNRA,IN_SST_EYA4,IN_SST_MAML3,IN_SST_NPY,IN_SST_PRR16,IN_VIP_BCL11B,IN_VIP_SCML4,IN_VIP_TRPC6,Immune_B,Immune_NK,Immune_PVM,Immune_Plasma,Immune_T,Micro,OPC,OPC_CHRM3,OPC_GPR17,OPC_HAP1,Oligo_OPALIN,Oligo_RBFOX1,PC_ADAMTS4,PC_STAC,PVM,SMC_MYOCD,SMC_NRP1,VLMC_ABCA6,VLMC_DCDC2,VLMC_SLC4A4
M46196,0.03299955499780363,0.04646891519191164,0.011157928312882294,0.05840923774876921,0.0017753248711582482,-0.006023302708525852,0.003928140593618349,0.003384314997916031,-1.2407268253102906e-05,-4.828755149713012e-05,-0.0006218229547171701,0.010483089361594155,-7.063527963143764e-05,0.0001107361414102224,-0.0027202278845505816,0.000774683825897212,0.0008014759077881818,0.00044440670646933925,0.002378482668618709,0.0002321006685274702,0.0007778167793531808,0.00013860644701105848,0.0009638581914252932,0.009374900606917518,0.005468247943918952,0.0012310012558549414,0.003546504796810776,0.014832225295429702,0.005619639888274721,0.009331369300876571,0.0036148701126965275,0.00018772370559529318,0.002748167237363383,0.0003441997415825081,0.003977150312696361,0.0052515382224200295,0.002656512050928087,0.00014023233459900815,0.0002294069286245131,0.019503599248873106,0.0017276818503004858,0.004196830713325432,-0.00023200153175212016,0.005942012929348499,0.003039714069408069,0.0066233282279140136,0.01463702932010705,0.00047324285866073173,0.0011236024760654614,0.0006089967281732613,0.0002051375991849568,0.0044285467547568345,0.03996826851338211,0.015774416942598596,0.001453146832982269,0.005025275439210724,0.003086450863602188,0.01480801540125622,0.01914809676871015,-0.002459181249055509,0.0024992039514916196,0.005358645778818723,0.0023969444788105457,-0.0012031317317190166,0.006576765369358362,-0.009080949644916885,0.007367131541536278
M46265,-0.048046143409555,-0.03513281648846041,-0.027106537171098514,-0.05187166007402992,0.00012495576692703915,-0.017029001900204302,-0.0045969591338423784,-0.003015037843096814,-0.003593635083067967,-0.0001615423240070271,-0.002725904670929329,-0.004324312278968511,-0.00023001539191344275,0.004579717449312275,-0.004967816466672156,-0.0018262929431893434,-0.0054685426794808065,-0.00023469287867242054,0.0033416680246341262,-0.0003694293664829603,-0.002157520493396263,-0.0004717783268593286,-0.0022239689264968525,0.008179603906841353,-0.004494800003180629,-0.0013487581037320902,-0.00027859592478110225,-0.018340782171273592,-0.009349751677724628,-0.012521367753625019,0.002856606564010466,-0.0009634809427797997,-0.006360847454543188,-1.5013680708800953e-05,0.002564990673795743,-0.018711327038167858,-0.006459440555327395,-0.00027723233513427307,-0.000131555026452119,-0.014276563271293412,-0.005254744931376387,-0.008408729302678478,-0.0042796949270616155,-0.0011675981230949515,-0.003395131298131896,-0.006966661189616882,-0.020401764485124017,-0.0007686633256301326,-0.005769287128205704,-0.0003889524248136846,-1.4013355571499612e-05,-0.0042699137492734655,-0.018142732242068783,-0.011250495953952088,-0.00264076577795454,-0.001189936048875077,-0.003026648825027509,-0.005869156323256114,-0.007388722470608357,-0.0034757262188505173,-0.008242803304408066,-0.004139475656399131,0.0014170547811864667,-0.0005397970549976118,-0.0042312934987674715,-0.0009407962466845983,-0.0007354695151312243
M47108,-0.055171682859922966,-0.005566256493146394,0.006855365748767716,-0.07534589998536616,-0.00405252923219742,-0.015540351048732706,-0.003253151495941362,-0.000563218915996929,-0.004307761971403862,-0.0001655682263727763,-0.004400928236914344,-0.011771829877987514,-0.00021509918023068046,-0.002547130139051939,-0.004519260295916518,-0.002744691567394393,-0.0018823720579957991,-9.630129237219369e-05,-0.0017877174128987647,-0.0003310910012097022,-0.0025336257513707927,-0.00019301934888263684,-0.001704913197716274,0.011047499898372443,0.0028930237006466624,-0.0009528167441473644,-0.0016857039373858653,-0.030980391461559065,-0.011020294815287818,0.003593090103258187,-0.0008186591712164135,-0.0007747091590081048,-0.0020665198232873187,3.552455285191115e-05,0.0031811180384762727,-0.009238691817719143,-0.0013570921002561637,-0.0002535115517209828,-0.0001222082013521128,-0.002881562426872095,-0.0026469692195432424,-0.011593664112325194,-0.00221056918472842,0.0002546598197387357,-0.003738227607869484,0.0031313974840455816,-0.011001299636682354,-0.0004978169600223102,-0.0038890691849452763,-0.00017746483872525785,2.0170124350963274e-05,-0.004449683443127111,0.004437132369014025,-0.01422300575122734,-0.0013890312012921145,-0.0009878923556152401,0.014617188489356987,-0.06494516984522765,-0.014011416659766861,-0.0033108130235374885,-0.017984557457967027,-0.006416150905529406,-0.0023714364617478793,-0.0004583466505397804,0.0018785548369408835,-0.012895614565392123,-0.00651746530117418
M48016,-0.044584479528749534,-0.029349427282715577,-0.010405490312276862,-0.05019538194473922,-0.0017928438763161855,-0.013287946987227867,-0.0041120512951208325,-0.002826940824516114,-0.0008274544982438876,-0.00021841129635640438,-0.0033108869691274145,-0.0026378240602802296,-0.00026620897058218963,0.002349730081955591,-0.0048288306488659845,-0.006133996828488475,-0.006452957737829417,-0.000318929465552576,-0.006078740858223106,-0.00046242538773304254,-0.0010467286563545946,-0.00022410728696725852,-0.0023684147057265177,0.0002607262284906133,-0.0018110383236632562,0.0006756045959521638,-0.000438494537043476,-0.021578807138980492,-0.007404658050544367,-0.010412255531189794,0.0017886703302253534,-0.0010109833992202786,-0.00571169370252236,-4.97517234354501e-05,0.0013520210353480484,-0.016332902896015456,-0.010648794868772203,-0.0002815661438429698,-0.0001133503851561072,-0.032757329000727566,-0.0037930403757447245,-0.008089695695007372,-0.0024907241045385,-0.0010495296904654468,-0.005831050177232777,-0.005079514964840948,-0.009321588965008893,-0.0006571912681290244,-0.005686469278935714,-0.00048529964138185904,-1.3418480357104178e-05,0.005684585721171248,-0.018742116718234905,-0.016113109640480416,-0.0019778712395281677,-0.0013198981025170154,-0.005567000809714039,-0.06203078686192383,-0.009839848033982261,-0.0037795482257946857,-0.00039073772367539223,0.0010438047452037296,-0.0033282185209158543,-0.0008918053000398951,-0.002022079601368396,-0.00593265656496161,-0.005357337630460849
M48247,0.03743244192083286,0.037015321767258434,0.0002485777079290897,0.010448773903313063,0.002146409087195194,0.021948025222369393,0.00477693008818823,0.004053857660050833,0.004165072866471329,-8.022376649972438e-05,0.000710544813409246,-0.005167924423787846,-9.435416401941456e-05,0.0012755335672225265,-0.0012664752185257114,0.0025411706220067236,0.004466904828593173,0.000544772869577932,0.009478457898796188,0.00015703108006346827,0.001630837405087461,0.00012990411456981159,-0.0008179058263673633,0.009552286535172975,0.00211942769329808,0.010504497494277374,0.003357123158717317,0.010407160639247562,0.011417149857399523,0.009762046191666702,0.006851459334437812,8.470969102253214e-05,0.003475657124201846,0.0002591865519883938,0.007539473598894192,0.007703150202399688,0.0026232876690050096,0.00012598650052042212,0.003952759830037699,0.02130364998198371,0.0024075553438490578,0.006524138286415638,0.005306405681677977,0.003841988251956175,0.00022952573995996026,0.00779982107223494,0.014552288407582098,0.00015275657648738041,0.0008738668157639301,0.000286045798346514,0.00013552861108273836,0.023996823654163443,-0.014866293433786402,-0.003129780602517299,0.0034896257819326346,-0.006285732063192809,-0.0005801850529348681,0.005711286085739151,-0.005068726165666061,-0.0018973661462953959,-0.00627984962879089,0.011884870204125866,0.005284880796614412,0.0014075416129047578,-0.001232226371332562,-0.0051256908991030355,0.014380705564776955
M49254,0.05954333912859346,-0.009085806789748964,0.003084838729856807,0.005002500187467272,0.003118875357737323,-0.0044915475800526485,0.0019160962449122315,0.0030324888863427755,0.0022676521563624063,-0.00012749817823387233,0.00032915151702050743,0.0033724559604884985,-0.0001264183125706283,0.009435687729826276,0.01238156938950624,-0.0038889153090611566,-0.0016259228449341653,0.006209158884491675,-0.003199532738920152,7.144123429398427e-06,0.014156851685031231,1.948690240385548e-05,0.03705680503437348,0.014236033303292851,0.002166713033757138,-0.0008484208360215575,0.003913324579880757,-0.010644633970062697,0.004170294847392131,-0.005995607440800616,0.0063796904157672005,-0.00030829923171827553,-0.0021320235133814843,4.2812242055208494e-05,0.007676713803800479,0.00535032969142818,-0.005582501309337161,-3.386022635441434e-05,5.637605492435431e-05,-0.016571946327511383,0.0012745840086854057,-0.00363639756443395,0.012485961374153096,0.004058981653460706,-0.0012089279356207801,-0.0005848751059607622,-0.008925655170860662,0.005474601404496186,0.04325418380771184,-7.410518210748149e-05,6.157545137263455e-05,0.0027040713275361477,0.002854600165788949,-0.0033136869473862486,0.01139097437713545,0.008397581451705258,0.01744976541027112,0.004931637583820567,-0.002654931047762068,0.009218393854646007,0.00229095946697328,-0.0013991456287935188,0.006076906869980419,0.0005888833622036646,-9.554313745199171e-05,0.008340907528525092,0.0019577433404791276
M49401,0.027960053991252634,0.017546025482789888,0.006354352503329611,0.054168410164331125,0.005309697638976169,0.030734788557974423,0.0022294673643031932,0.0012795746320493787,0.002475927910462044,-4.40877134774415e-05,0.007802777223457188,0.011342390179962508,-6.149501038278616e-05,0.0013459135002511116,0.004526949152638972,0.006021403661561603,0.007656418694627655,0.0005160732161815954,0.001076166602087244,0.00022769464972712255,-0.0027910743682805095,0.0001952594408997258,-0.00047489121515688294,0.0028557819782475415,0.00529638094798231,-2.311517137648686e-05,0.004753695018122784,0.014490187455498578,0.006045500021565329,0.008247586348134746,0.0008748496867453791,0.00020152438796564015,0.0065969334007092775,0.00040789926958377276,0.0009733613822009124,0.006783422529056357,0.00996415108674125,9.314714359960596e-05,0.0002726452942149624,0.028400461072634192,0.005420745700975868,0.004606097299936856,0.0033081686018004305,-0.00024887996723498696,0.006271959573050096,0.004814865104784444,0.012191935648766146,0.000469520946477027,0.002082375623244557,0.0005118378969753764,0.0002994497980761611,-0.0009181275713935415,0.02651696937053779,0.013527728654201949,0.0022642220783088115,0.002521263208029353,0.007789885150616447,0.05318500986408061,0.024671643519517308,-0.0024049982555123263,0.0013453043620079437,0.0030834069173924883,0.0010503178222017284,0.0014165999707276289,0.006214640631198534,0.008820588757117555,0.0025377611829240708
M49781,0.014944831591223784,0.03953878298065886,0.011401601558856668,0.05618405960818219,0.002589340907657974,0.027018254071627695,0.0020291171059730545,0.0011491963818117431,0.0006228789134619955,-5.687598744291558e-05,-0.0006880560745266571,0.0029534249639769977,-6.002416004279243e-05,0.0011895820584620015,0.0020934624922822175,0.0010364058893484838,0.0023300182601294125,0.0006149785599837479,0.0016285089621177664,0.00015364443641310494,0.00035037042308365326,0.00016942013720707417,-0.0004909370378610452,0.00969914495583494,0.004670717263121834,2.17595715264984e-05,0.0028724552992051705,0.02023780340339294,0.005547974156851633,0.009244194235120715,-0.0013684732681223278,0.0003628114435916166,0.004860810527257655,0.0003726796261987378,-0.002882152966833544,0.007367596731704267,0.008406858441944182,0.00012340473960897362,0.00027126518024443036,0.016642661877899815,0.006257060134751493,0.0018348637384041156,-0.0004342309513782753,-0.001552571435846512,0.006451673942210254,0.0026236354749264203,0.0143377941681667,0.0005543901152712138,0.001635790575566313,0.0005780326499920437,0.0002503099536757288,-0.0005236667979731169,0.025800696908794683,0.017497605519154642,0.0037123893502474022,0.0018907692004002418,-0.00014000273682108631,0.05005071963649969,0.017726154699406704,-0.00300493547892687,-0.0014275514787835209,0.0054059380934065445,0.00195302439519466,0.0021441598876121423,-0.0031166098990478086,0.006143360258456961,0.002680202815506713
M50086,0.014829604473005855,0.029086769683994658,-0.0020366281439004167,0.044674528566010466,0.006712521952383294,0.033036314590245364,0.002563194205608364,0.0043352864625056334,0.003658172224293791,-4.9339160933815614e-05,0.008625070999485153,0.01099274089008671,-5.5977947824133974e-05,0.0014778593112459801,0.00293793564020842,0.005604338787086758,0.00864276348072825,0.00041136102250209075,0.0016992147548649814,0.00012201099339867261,0.0015526847020737114,0.00014259126422652514,0.007745440454707247,0.006274531414871454,0.004844135437273865,0.0010698151743534976,0.003263837680848106,0.013122209976121551,0.0018598869845986826,0.00266188646427944,-1.1743580723378052e-05,0.00013090807633679553,0.0055701539616707495,0.00028731319544356073,-0.003414210674431165,0.00843636376068718,0.006914944865614359,5.877690151184819e-05,0.00035516987517056656,0.02216497385108066,0.003959990794152479,0.0033547521384833644,-0.0001968087170197674,0.0011600286568451627,0.004272204465863082,0.0007950372033190725,0.011157153284759462,0.000549054657198708,0.011211459736027734,0.00044251688305038184,0.00023807447437602537,0.00238209703991851,0.025220514057218982,0.010392430100923021,0.0044524502113867884,0.00219255420129089,-0.0006754693999463056,0.046931769470567895,0.020393210483754948,0.006573290526929396,0.005368346098576005,-0.002167857736438217,0.0014601248523844284,-0.0001386331776210035,-0.008781327762177746,0.0003847184129678563,0.00045340647249756907
M50743,0.0020388216745268356,0.0008948332312588402,0.03861356597385965,0.09553333443724524,0.001625683166651306,0.033742661786862214,0.0049901245129981425,0.0034570903462179297,0.004370778687815516,-8.015743757900473e-05,0.0007209192336184926,-0.0038788497250593066,-0.00012492053776736576,0.0057947095118415,-0.002697628588383645,0.0030296945472413337,0.0049253516405914875,0.0003238822198439291,0.008384658559202493,5.203231434387797e-05,0.0032896623181847763,0.00011197063777637514,-0.0009627345961512462,0.004739886180248475,0.006706182087710169,0.005201491484710704,0.003292049377992408,-0.021744771160227497,0.005002462296889578,0.009716509748368967,0.005916350051615627,-0.00013530801618424332,0.003823568051678451,0.00013682209359965392,0.0073543628383289095,0.008961170135559741,0.000806118368842937,4.9038291528736434e-05,7.255152402157509e-05,-0.028128433552544966,0.004715699407520082,0.004623845381048004,-0.0005578918280829143,0.004308904337291624,0.0038791435733217163,0.009161116236976729,0.010143308230337135,2.7683186706116285e-05,-0.0003502463798724618,7.647400904167632e-05,0.00010797257177670648,0.026406646890917006,-0.0027589050744231593,-0.0028416374858942456,0.003354552993413552,-0.0009485419473076735,0.003173915290476987,0.0044426652666834645,-0.008298448702293851,-0.00010632824472504881,0.0017058402942685947,0.005096719557346582,0.0021374804354838124,0.005321454319501551,0.006230807988997833,-0.0016579547621416912,-0.0023373092636467317
M51093,-0.040778131847669964,-0.009008530787357232,0.01149389317513945,-0.05626515468241294,-0.0013109179529752176,-0.015561491656256088,-0.00637970240087603,-0.0035771909306976327,-0.005173173291826204,-0.00020475580442228696,-0.004202892960220416,-0.004929702433605338,-0.0002520903745240045,0.000985954257482185,-0.004437171196460596,-0.006909136120335578,-0.009019648007484681,-0.00027935501437082697,-0.007142500518699536,-0.000432347795806005,0.001354289413623537,-0.00020023593049822228,-0.0023224530107258425,-0.001773511026370794,0.0007519626172387911,-2.0437304739565377e-05,-0.0018597124192184095,-0.017184208492011147,-0.007616163037596625,-0.011662736224016085,0.0012343267166700289,-0.0009664397062417785,-0.006552187486362188,-3.308211993421044e-05,0.0008520193871975866,-0.008142712021598253,-0.010381651976353433,-0.000288408069692516,-9.627765042475796e-05,-0.030002079191478157,-0.003911201740358064,-0.008583293581979654,-0.0022305222230070134,-0.0014601839649296508,-0.009986090803068942,-0.006064236947073905,-0.021189616980790905,-0.000622925026680883,-0.005213664264478089,-0.0004919621805940607,-1.080560356759593e-08,-0.0019379504223591213,-0.016575197658918697,-0.018508990103820157,-0.003232523246206753,-0.0004421169448059675,-0.011241848604499284,-0.06810713461332402,-0.012337793460806634,-0.0015604782840944512,-0.005317660074344711,0.00017530159131310018,-0.0048503861614937575,-0.0009968930186239242,0.0005591684384094294,-0.007618098303727785,-0.0007774467382215295
M52730,-0.06111551409623872,-0.0385722064364738,-0.012546216928808494,-0.05923213829336796,-0.002488678143285039,0.0034683992313456202,-0.0030228112246034316,0.000614044333474712,-0.0011251567729998054,-0.00021032054687848995,-0.004332360955206276,-0.005370338242435319,-0.00025432213302074386,0.0009835562168270529,0.01101690686415303,-0.001976985280307562,-0.0006256076922984228,-0.00013082054194597315,0.0015601521469068677,-0.00032485494592423485,0.00033126158240536776,-0.0002077479409333218,-0.0019915769459009614,0.004500004529298392,-0.00843320359144024,-0.0012329805682185226,-0.001226247857402302,-0.024241849593720083,0.0004193195492262202,-0.004165150520374525,0.00035329711112451744,-0.0015827416700139568,-0.0013273612362811951,-2.391580740611066e-05,0.0010981191475689664,-0.01612497907611243,-0.0046701332710174315,-0.0002268784202362427,-9.351610253845925e-05,-0.036606829887290075,-0.00522228460624443,0.001533579893025365,-0.002456326402240792,-0.001687943618177821,-0.004743568008250964,-0.005932677524595819,-0.020878438667989024,-0.000624908142012834,-0.004487734475486179,-0.00032279295773774135,1.219677158906333e-07,0.011555016576813069,-0.012942202377867888,-0.010948535146599308,-0.0037608894295931925,0.0017497697659321259,0.005802840610822701,-0.06319927226441033,-0.013729645497637109,0.0011644678574292502,0.004271374086861568,-0.004503309779688982,-0.005796003429114386,0.004442382709372,-0.002708750994578896,0.003663544073946919,0.007483069790656132
M52897,0.03633672667254284,0.02098821007095123,0.0014865784390773284,0.0505963573741799,3.283404512688612e-05,-0.011084603746325248,-0.004821430925485556,0.0009983128952025743,0.0016768298271552177,-9.019863591977992e-05,-0.003325205559519802,-0.0042834279301814885,-0.00010730325344439976,0.0032222770265631145,-0.0036738845985621426,-0.010863538031532059,-0.007195735521085131,0.00011977868174023888,-0.0024474067607531138,-5.298883237700137e-05,-3.715513401905079e-05,7.544717502765572e-05,-0.0015802867241158664,0.012280114383623359,-0.0027901007620335584,-0.0009029545510288261,0.0017519823407102866,0.0075748665872780304,-0.004402381088612549,-0.023566119689093723,0.004029396558479397,-0.0002619737978027311,0.0014367806297804861,0.00020862677393870637,0.004846093947634853,0.004153076384127594,-0.021087798484700885,-6.620350421663914e-06,6.52171341308881e-05,0.018428520170391195,-0.0009744561478376347,0.0050889726133605895,-0.0017665654096459726,0.0004844175923334412,0.00036469730685629995,-0.002787520940944262,-0.03272004444284979,-0.00024087566805049767,-0.0020553419385761695,0.00010443561872467439,8.994952678619994e-05,-0.0014778620938068348,-0.022274151218128767,-0.008032034456934881,-0.001288499280733878,0.00042471196300938337,-0.005151080111590362,0.018428242145313543,-0.008257361197628802,0.008126336982447482,0.0005960972582003545,0.006655710410513941,-0.003968003236420156,-0.001529366035272774,-0.00038782264356582434,0.007860572141578865,0.0008424285222146056
M53390,0.0023390381313716,-0.10247343171530257,-0.0511024753993245,-0.013953160381809321,-0.00057719642721052,-0.020902827720820524,-0.004437797465023804,-0.0020890408044407795,-0.007583817107050906,-7.197464764991441e-05,0.002719078943710302,0.0019517953961021108,-0.00010029846316221187,-0.003952540964414642,-0.002972844610106272,-0.005549736838787975,-0.003061035918714809,7.012994338081828e-05,-0.004591207439522188,-0.00013493169115277686,-0.010992144387707714,-3.032519338573534e-05,-0.0012546041889404352,0.0037194296037055853,0.001197330652654732,-0.0007550399893025158,0.001029894936113435,0.006946446106957465,0.001654849575987591,-0.0012879632050344903,-0.005921570014453186,-0.00028886823704168865,0.0009601835293445788,9.614852790967899e-05,-0.011334692528745065,0.002494191505423075,0.0016379983206731665,-9.206788827200432e-05,-6.967639761504478e-06,0.003185901756727702,0.001168403777112136,-0.003314403864489603,-0.0037049836702533236,-0.009976412111010236,0.0016055372396864514,-0.0066473208827706135,0.004583039701994389,-0.0003777402769523384,-0.002689596796881194,1.826387736753461e-05,5.9389991827849475e-05,-0.0047764620148157055,-0.013139435891793725,0.0017847863935913028,-0.0018836402466824132,-0.0009460505204542356,0.00973663088461626,-0.009292442954673335,-0.024383081608883705,-0.006997274820872019,0.002960399316507608,-0.01042584647951251,-0.0008776635901877462,0.00041652018087616477,-0.001277331576782097,0.00748258727458141,-0.0011072273940700805
M53661,0.008632989140276747,0.005203570592406789,0.006629220857483321,0.0202774617703296,-0.010890176542421968,0.012940197949652232,-0.0035060316752927707,-0.002706160633845543,-0.023503145093215227,-5.82411350055179e-05,0.0016748802021172113,0.002446459329475171,-6.293985849921192e-05,-0.00430048721404626,0.0009126266392646132,-0.028896036167395146,-0.010617692422940826,0.00016621519642603163,-0.004821553235272396,-2.1365217942074713e-05,-0.0008553900007805093,8.92215100370913e-05,-0.0005755445463991108,-0.04988483205279134,0.0005313411829745211,-0.0017945947673421675,-0.0026540751945542374,0.002089268412827517,-0.0004929161187976136,-0.0056378655307571775,-0.022605297408870295,9.178411527468494e-06,-0.005717140143735374,0.00019232888061570267,-0.008090717139136753,-0.0005387896228760396,-0.0021505842292999042,-6.24040181738991e-05,0.0001692297544034103,0.012752352407216365,-0.001889894811965643,-0.0037890737002528128,6.628478557121155e-05,-0.005651883547340825,-0.00343664323275486,-0.006089330443675185,0.002307055126831428,-0.01101555651069093,0.004712351345977961,0.00025207362681227684,0.00015173534995492968,-0.004220714924611728,0.004924909773917708,0.001727435232053552,-0.022170486923005762,0.000698355727472955,-0.016394835189353398,0.021409502206322654,0.007491605057792742,-0.005395932359691827,0.00209310575815348,-0.0008626105037085971,-0.002963993327341521,-0.005688000331110737,-0.009943593703836741,-0.02739315867590586,-0.005718768073256896
M56009,0.023487398008095305,0.019814836570321757,0.023833352894872338,0.04018975585088351,-0.002073163533652644,-0.005327043966294327,0.0016601592323267239,0.0029828882492931564,0.0007452446446636615,0.00024262251209692214,0.007795276218677186,0.011704343264204971,-6.822848010748365e-05,0.0016583621841698057,0.0020141053694946397,0.006805493075297406,0.00797980154123643,-0.0030437851793110766,0.0013666605341024088,-0.0005970396480151146,0.0015125143206937148,-0.0026991379481765064,-0.0005482681252153769,0.007295015718136733,0.0031258371273031565,-7.471597914447303e-05,0.004888882795949654,0.01792893263578987,0.0019103555338662729,0.0044042293895047244,-0.0003011863525581201,-0.001441394936793719,0.0057345608384455,-0.004540201787331705,0.00043978273815632366,0.00926888488168777,0.00870094875377631,-0.0010619778958651635,0.00023029353245803018,0.028916334441901892,0.005154738127375241,0.004690745561629258,0.004861541701006381,-0.0011890008777801137,0.006173669327025662,0.0010166081891583064,0.012721332760023971,0.00039193954189132706,0.0013089993105926785,0.00046944849781733,0.0002453870219771206,-6.42668621894098e-05,-0.0012333829406633429,-0.004877353450139198,0.0033084528791752672,0.001477548585451376,0.011406218782426513,0.052726487007308746,0.023324761277929918,0.007379205831128527,0.0031669030517091114,0.001759590527573618,0.0030991093370256006,-0.0011131272938413018,-0.001102888010319475,0.010956389266592386,0.004062713825174035
M56019,0.03670235176066377,0.035095110817101816,0.012637314409796247,0.05293905365929841,0.0052289919788403175,-0.008727948252847723,0.002157925938121665,0.0008247541513797016,0.003987046274942138,-5.926840879086916e-05,0.010121573821091549,0.013606244984695011,-6.303185224655599e-05,-0.0012777427509522608,0.0014315718812528036,0.004185860056375945,0.0026939048503555707,0.000558559164089967,0.0009161605067321498,0.0001848126878659445,0.0023815967122481686,0.00016744369277745276,-0.0006056631534245438,0.009683434834648803,0.0013634734414716915,0.00011393853589298662,0.0067987170159939615,0.01850613260684627,0.006023764322517419,0.00850130348367708,0.0008942159179988587,0.00013737288175498527,0.005418347038046879,0.00038049465268386355,-0.00100894285929098,0.010655861211468689,0.011551106093069648,6.694440374286399e-05,0.0002499570180813221,0.019841530002984144,0.006398820922727211,0.001051005130179332,-5.4238545977113385e-05,0.0035192887384568666,0.0005109378422297335,0.00576427548822177,0.014646097508246985,0.0004009842746989252,0.0014960104005177278,0.0005141662969709666,0.00024257524698370825,0.0034046370440941665,-0.0007736957677163625,0.014805145444012518,0.0033605289699901743,0.0014671064744096942,0.006203119752492726,0.06023052561955959,0.027322123538026825,-0.0012459041191625736,-0.010946182039904068,-0.003078529586970479,0.0019550001365319747,0.0019060959561680293,-0.002782087229104296,0.013079483577585182,0.002620935395775638
M56024,0.023185909435634356,0.026604881352953785,-0.0017786371198625795,0.05403691007380479,0.0064682053647913814,0.033898759527106866,0.001187655602137154,0.0020091436936705807,0.0033276715349418663,-4.7133314875270285e-05,0.009140269864290718,0.01230032303656866,-5.9516907197612514e-05,0.0002821320197464453,0.005654286990453149,0.004777293252965883,0.006621447137794141,0.00047335537936541295,0.001059784681522983,0.00018807518118149944,-0.0002937802273631664,0.00017590124262795514,-0.0004649861724534708,0.0027839777145552786,0.005419421490296926,-0.00015669141330025847,0.0046647546352513005,0.019485182192789847,0.0077752823226654244,0.004012118589718039,0.0006017797893607751,0.0002519156843482049,0.00525963271701213,0.000361281094181467,0.0013090808206640944,0.007800146406805709,0.009720935281886637,8.81081340054348e-05,0.0002765230416735652,0.030554511031971942,0.004993350881235975,0.006341560637915113,0.004334948947775932,-0.004425277953900053,0.005440580841907849,0.0026959918784475886,0.010832047877589877,0.0005561947394837223,0.0030087218288856153,0.00047309419623082485,0.00026550104303075633,0.00041475401212646724,0.021278727856882628,0.014645769073821022,0.002698981818503226,0.0016298753715755265,0.007488477885490798,0.05600487561040942,0.026474690493720757,-0.00297353460148938,0.0058814681314553465,-0.004077724812620334,0.0014743641323333142,-0.0030383081295122473,0.004001220351352808,0.0008779638420429104,-0.004571727118387564
M56039,0.04150154788605294,0.0432720889135859,0.0051103218835647215,0.007567254024710881,0.0024305862533521546,-0.003103716205841901,0.0053792246859146195,0.004488344811577365,0.00404758943612237,-7.806493674106117e-05,0.0008469801629871325,-0.0013938135746129473,-9.455483001051434e-05,0.005209842933577039,-0.0018026994393075138,0.0029801408092815507,-0.0013810989261777986,0.0003036780029527477,0.00809734317705693,9.629165903784951e-05,0.002471733103605974,0.00011579615701931548,-0.0011571646737070316,0.016925482054415058,0.008927702394346978,-0.00032537441422642087,0.00037997537475427124,0.01273305587461244,0.005196283519352125,0.012841874805532519,0.005848750556284985,-0.00011530831236592832,0.0030765110377941204,0.0001733441932232886,0.006286968993096985,-0.003171950403181713,8.73848718651873e-05,3.621010161251809e-05,0.00011509567348730952,-0.026010615841267924,0.000766289313250925,0.008148155286296983,-0.00041020674260565745,0.003854071027415007,-0.001899519624815024,0.010402381405611538,-0.0189974196381843,-4.307485425813178e-05,-0.0007300785375046738,0.00017796346945110844,0.00013899695683241133,-0.0020361432096475405,0.017044070155090078,-0.0019808689574738305,0.0032106739462935355,0.0010239810693634798,-0.0008958157376728539,0.008788898158970554,0.029845940464103222,0.009042228633801939,-0.0019373553034192983,0.0009979090047439099,0.005253474557766532,0.0012695064333838612,0.004520135357928202,0.010241238415904024,0.0028740271560374355
